APPLICATION_ID,PROJECT_TITLE,IC_NAME,FY,TOTAL_COST,domain,domain_label,topic,topic_label,subtopic,subtopic_label,umap_x,umap_y
6386030,STRUCTURE AND REACTIVITY STUDIES OF MANGANESE ENZYMES,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2001.0,166100.0,7,Infectious Disease & Immunology,40,Infectious Disease & Immunology > Bioengineering,158,Genetics & Biotechno > Bioengi... > Genetics,-7.2225785,5.906367
9338093,IGF::OT::IGFIQ SOLUTIONS INC:1108271 [15-003267],NATIONAL INSTITUTE ON DRUG ABUSE,2016.0,1047069.0,1,Clinical Trials & Prevention,3,Clinical Trials & Prevention > Social Determinants of Health,11,Clinical Research &  > Clinica... > Clinical Research,-10.414009,4.5107465
10425409,HIV-1 Env structure and function assessed by parallel smFRET and cryoET,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2022.0,838123.0,3,Genetics & Biotechnology,15,Genetics & Biotechnology > Human Genome,58,Genetics & Neuroscie > Genetic... > Genetics,-6.5075116,5.6042614
8147373,Testerone Trial,NATIONAL INSTITUTE ON AGING,2010.0,165799.0,10,Bioengineering & Technology,58,Bioengineering & Technology > Vaccine Related,219,Bioengineering & Bio > Biotech... > Clinical Research,-8.0529585,0.7458977
6827395,New Parents'Mental Health in Socio-Cultural Context,NATIONAL INSTITUTE OF MENTAL HEALTH,2005.0,317268.0,2,Behavioral & Social Science,11,Behavioral & Social Science > Social Determinants of Health,44,Clinical Research &  > Behavio... > Behavioral and Social Science,-8.183337,1.3675624
7082721,Action of the SV40 T Antigen Chaperone Machine on Tumor Suppressors,NATIONAL CANCER INSTITUTE,2006.0,368844.0,3,Genetics & Biotechnology,16,Genetics & Biotechnology > Biodefense,61,Genetics & Neuroscie > Genetic... > Genetics,-4.611931,7.00639
8096754,Stress Management and Biomarkers of Risk in Cardiac Rehabilitation,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2011.0,742963.0,2,Behavioral & Social Science,12,Behavioral & Social Science > Patient Safety,48,Clinical Research &  > Clinica... > Clinical Research,-8.106765,1.7487385
9209071,T35 NHLBI Medical Student Research Training Program,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2017.0,44170.0,1,Clinical Trials & Prevention,3,Clinical Trials & Prevention > Social Determinants of Health,9,Clinical Research &  > Clinica... > Clinical Research,-11.108826,3.6794195
9932795,Spatial Organization of the Oral Microbiome,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,2020.0,621272.0,9,Cancer Biology & Oncology,54,Cancer Biology & Oncology > Human Genome,203,Genetics & Neuroscie > Genetic... > Genetics,-6.107668,5.355776
6525690,TANDEM CYCLOADDITION CHEMISTRY OF NITROALKENES,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2002.0,290684.0,10,Bioengineering & Technology,60,Bioengineering & Technology > Nanotechnology,229,Bioengineering & Bio > Bioengi... > Cancer,-7.690199,6.0462894
8447366,NF-kB mediated induction of VEGFR-3 and new lymphatic vessels in breast cancer,NATIONAL CANCER INSTITUTE,2013.0,275416.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,69,Genetics & Neuroscie > Neurosc... > Genetics,-4.106052,6.483722
8699376,Mechanisms of autoimmune thyroid disease and the role of interferon-alpha,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2014.0,174731.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,72,Genetics & Neuroscie > Neurosc... > Neurosciences,-7.5556164,3.7633843
9478529,Musculoskeletal Training Program,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,2018.0,148330.0,1,Clinical Trials & Prevention,5,Clinical Trials & Prevention > Minority Health,20,Clinical Research &  > Clinica... > Clinical Research,-11.465157,3.9260128
10100150,2/5-Clozapine Response and Biomarker Correlates in Low-IEA Biotype-1,NATIONAL INSTITUTE OF MENTAL HEALTH,2021.0,364500.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,72,Genetics & Neuroscie > Neurosc... > Neurosciences,-6.824407,1.7908636
7462036,RecQ Helicases and Genomic Instability,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2008.0,244800.0,9,Cancer Biology & Oncology,52,Cancer Biology & Oncology > Emerging Infectious Diseases,197,Genetics & Neuroscie > Genetic... > Genetics,-5.7541833,5.3444805
10910007,Effects of Obesity in the Aged,NATIONAL INSTITUTE ON AGING,2024.0,482805.0,5,Neuroscience & Behavior,30,Neuroscience & Behavior > Serious Mental Illness,118,Neurosciences & Beha > Clinica... > Clinical Research,-5.9332757,2.2683942
6342481,MOLECULAR BASIS OF E COLI ADHESINS IN BLADDER DISORDERS,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2001.0,234479.0,7,Infectious Disease & Immunology,38,Infectious Disease & Immunology > Regenerative Medicine,150,Genetics & Biotechno > Genetic... > Genetics,-6.240408,5.843034
6943641,"Depression Risk, Infant-Mother Attachment and Cortisol",NATIONAL INSTITUTE OF MENTAL HEALTH,2005.0,460057.0,2,Behavioral & Social Science,10,Behavioral & Social Science > Human Genome,37,Clinical Research &  > Clinica... > Clinical Research,-7.4069304,1.4390229
8094240,Function of HDAC7 in Osteoblasts,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,2011.0,113250.0,9,Cancer Biology & Oncology,49,Cancer Biology & Oncology > Mental Health,184,Genetics & Neuroscie > Genetic... > Genetics,-6.3400064,7.561082
9839659,Development of MR-derived parameters of LV diastolic function: Validation and Comparison to LV and LA fibrosis,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2020.0,506851.0,6,Molecular Biology & Genomics,35,Molecular Biology & Genomics > Bioengineering,138,Genetics & Neuroscie > Bioengi... > Bioengineering,-8.01597,4.3272357
9477412,The ARIC-PET Amyloid Imaging Study,NATIONAL INSTITUTE ON AGING,2019.0,716095.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,71,Genetics & Neuroscie > Neurosc... > Clinical Research,-3.7100337,6.8951406
7860542,Vision Research Core Grant,NATIONAL EYE INSTITUTE,2010.0,714698.0,1,Clinical Trials & Prevention,6,Clinical Trials & Prevention > Clinical Trials and Supportive A...,23,Clinical Research &  > Clinica... > Clinical Research,-11.191347,4.177808
9611011,Bioactive Nanoparticles for Improved Healing in Chronic Wounds,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,2018.0,63154.0,10,Bioengineering & Technology,60,Bioengineering & Technology > Nanotechnology,227,Bioengineering & Bio > Bioengi... > Bioengineering,-7.5372367,4.7206087
6518011,Mutation and Environmental Exposures,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,2002.0,104372.0,1,Clinical Trials & Prevention,4,Clinical Trials & Prevention > Brain Disorders,15,Clinical Research &  > Clinica... > Clinical Research,-12.002114,4.231669
8748760,Efficacy of Pomalidomide in HHT-related bleeding,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2014.0,256309.0,10,Bioengineering & Technology,58,Bioengineering & Technology > Vaccine Related,219,Bioengineering & Bio > Biotech... > Clinical Research,-8.123862,2.722022
8848264,"Opioids, LPS and HIV",NATIONAL INSTITUTE ON DRUG ABUSE,2014.0,5940.0,6,Molecular Biology & Genomics,33,Molecular Biology & Genomics > Genetics,127,Genetics & Neuroscie > Genetic... > Genetics,-4.9940743,3.8881085
6917817,Optimizing Lifestyle Adjustment in Weight Loss Surgery,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2005.0,128471.0,2,Behavioral & Social Science,9,Behavioral & Social Science > Substance Abuse,34,Clinical Research &  > Clinica... > Clinical Research,-9.285059,1.1535466
9027905,Function of antimalarial drug resistance proteins,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2016.0,448705.0,7,Infectious Disease & Immunology,42,Infectious Disease & Immunology > Biodefense,164,Genetics & Biotechno > Genetic... > Genetics,-5.484168,3.7973125
7927132,Look AHEAD: Action for Health in Diabetes,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2010.0,1052585.0,2,Behavioral & Social Science,7,Behavioral & Social Science > Rare Diseases,27,Clinical Research &  > Clinica... > Clinical Research,-8.469715,2.2723746
6519391,MOLECULAR BIOLOGY OF DSRNA ADENOSINE DEAMINASE,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2002.0,165000.0,7,Infectious Disease & Immunology,38,Infectious Disease & Immunology > Regenerative Medicine,147,Genetics & Biotechno > Genetic... > Genetics,-6.1355033,5.0238967
7816810,Canine Model of Late-Infantile Neuronal Ceroid Lipofuscinosis for Therapy Develop,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2010.0,212697.0,3,Genetics & Biotechnology,14,Genetics & Biotechnology > Nanotechnology,56,Genetics & Neuroscie > Biotech... > Bioengineering,-7.3012304,4.8241
7798239,Studies of E. coli Min proteins,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2010.0,502863.0,6,Molecular Biology & Genomics,31,Molecular Biology & Genomics > Substance Abuse,121,Genetics & Neuroscie > Neurosc... > Genetics,-4.7109156,4.578522
6054061,PROCISE 491 CLC PROTEIN SEQUENCER,NATIONAL CENTER FOR RESEARCH RESOURCES,2000.0,45000.0,1,Clinical Trials & Prevention,3,Clinical Trials & Prevention > Social Determinants of Health,11,Clinical Research &  > Clinica... > Clinical Research,-10.549822,4.4023547
6186613,NEUROLOGICAL TARGETS OF ANTIDEPRESSANTS IN C ELEGANS,NATIONAL INSTITUTE OF MENTAL HEALTH,2000.0,153925.0,7,Infectious Disease & Immunology,41,Infectious Disease & Immunology > Cancer,159,Genetics & Biotechno > Genetic... > Infectious Diseases,-5.9163294,5.572351
7477644,Computer Simulation of Electron and Proton Transfer,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2008.0,231830.0,7,Infectious Disease & Immunology,40,Infectious Disease & Immunology > Bioengineering,157,Genetics & Biotechno > Bioengi... > Infectious Diseases,-6.761257,5.677316
8447505,Balance and Posture in Adults with Cerebral Palsy,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2013.0,301285.0,5,Neuroscience & Behavior,30,Neuroscience & Behavior > Serious Mental Illness,117,Neurosciences & Beha > Clinica... > Clinical Research,-5.713058,2.1981108
8423661,Molecular Mechanism of HIV Entry Mediated by Chemokine Receptor CCR5,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2013.0,135000.0,7,Infectious Disease & Immunology,40,Infectious Disease & Immunology > Bioengineering,157,Genetics & Biotechno > Bioengi... > Infectious Diseases,-7.1851125,6.3841515
10452967,GPI-ADAMTS13-Cultured Red Blood Cells,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2021.0,89584.0,3,Genetics & Biotechnology,14,Genetics & Biotechnology > Nanotechnology,54,Genetics & Neuroscie > Biotech... > Biotechnology,-6.534082,5.2773705
10901680,Molecular Genetics Of Heritable Human Disorders,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2023.0,1942202.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,69,Genetics & Neuroscie > Neurosc... > Genetics,-6.28299,7.0612917
7458081,Training Program in Developmental Biology,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2008.0,343159.0,8,Clinical & Translational Research,46,Clinical & Translational Research > Clinical Research,176,Clinical Research &  > Clinica... > Clinical Research,-12.070993,7.2256823
9467119,Uncovering New Regulatory Mechanisms of Adiponectin Expression: Cooperation Between the Adipocyte and Adipose Tissue Microenv,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2017.0,57066.0,7,Infectious Disease & Immunology,42,Infectious Disease & Immunology > Biodefense,165,Genetics & Biotechno > Genetic... > Genetics,-5.0162888,5.4867034
6150094,C MYC--TRANSCRIPTION AND APOPTOSIS,NATIONAL CANCER INSTITUTE,2000.0,364289.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,70,Genetics & Neuroscie > Neurosc... > Neurosciences,-4.266191,7.1291447
7628982,Langerhans Cells and Nerves: Bidirectional Signaling,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,2009.0,343439.0,4,Rare Diseases & Genomics,19,Rare Diseases & Genomics > Stem Cell Research,75,Genetics & Neuroscie > Genetic... > Rare Diseases,-5.3290834,3.2307413
9792240,Elucidating the Necessary Components and Mechanisms of Cognitive Training,NATIONAL INSTITUTE ON AGING,2019.0,47689.0,2,Behavioral & Social Science,12,Behavioral & Social Science > Patient Safety,48,Clinical Research &  > Clinica... > Clinical Research,-8.638389,1.6481104
6881558,RB4 Intravesical Gene Therapy: Mechanisms of Cell Death,NATIONAL CANCER INSTITUTE,2005.0,335975.0,7,Infectious Disease & Immunology,41,Infectious Disease & Immunology > Cancer,161,Genetics & Biotechno > Genetic... > Cancer,-6.338296,4.609744
10735146,Neurotrophic strategy to mitigate chemotherapy-related brain injury,NATIONAL CANCER INSTITUTE,2023.0,471019.0,3,Genetics & Biotechnology,18,Genetics & Biotechnology > Basic Behavioral and Social Science,70,Genetics & Neuroscie > Neurosc... > Neurosciences,-4.714919,6.430395
7994557,Spinal Muscular atrophy: is it a motor axon disease?,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2010.0,333594.0,7,Infectious Disease & Immunology,39,Infectious Disease & Immunology > Dental/Oral and Craniofacial Dis...,154,Genetics & Biotechno > Genetic... > Genetics,-4.8379803,4.041961
9397526,Development of Breast Cancer Vaccines,NATIONAL CANCER INSTITUTE,2018.0,308000.0,10,Bioengineering & Technology,60,Bioengineering & Technology > Nanotechnology,228,Bioengineering & Bio > Bioengi... > Bioengineering,-6.357851,3.5318396
10654696,The Epidemiology of the Weiss Cohort Project,NATIONAL INSTITUTE ON DRUG ABUSE,2023.0,743331.0,2,Behavioral & Social Science,11,Behavioral & Social Science > Social Determinants of Health,41,Clinical Research &  > Behavio... > Clinical Research,-8.635992,2.5180118
6614747,Estrogenic LXR Alpha Response /Cholesterol Homeostasis,NATIONAL INSTITUTE ON AGING,2003.0,72750.0,7,Infectious Disease & Immunology,41,Infectious Disease & Immunology > Cancer,161,Genetics & Biotechno > Genetic... > Cancer,-5.3080134,4.1926017
10939402,A Multiplatform Approach to Develop ENL-Targeting Molecules as Drug Candidates for Acute Myeloid Leukemia,NATIONAL CANCER INSTITUTE,2024.0,476558.0,3,Genetics & Biotechnology,15,Genetics & Biotechnology > Human Genome,58,Genetics & Neuroscie > Genetic... > Genetics,-7.813597,5.618368
9459832,Prenatal and Early Life Antecedents of Personality: An Intergenerational Lifespan Approach,NATIONAL INSTITUTE ON AGING,2018.0,707259.0,2,Behavioral & Social Science,11,Behavioral & Social Science > Social Determinants of Health,42,Clinical Research &  > Behavio... > Behavioral and Social Science,-7.334848,1.3042117
7277260,UCLA Center for Biological Radioprotectors,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2007.0,2775205.0,1,Clinical Trials & Prevention,3,Clinical Trials & Prevention > Social Determinants of Health,12,Clinical Research &  > Clinica... > Clinical Research,-10.113211,4.509374
8197524,Role of cross-presentation by APCs in modulating graft-versus-leukemia responses,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2012.0,371626.0,6,Molecular Biology & Genomics,31,Molecular Biology & Genomics > Substance Abuse,122,Genetics & Neuroscie > Neurosc... > Neurosciences,-4.1836696,3.2819073
6375873,LONGITUDINAL METHODS IN CANCER RESEARCH,NATIONAL CANCER INSTITUTE,2001.0,218361.0,2,Behavioral & Social Science,10,Behavioral & Social Science > Human Genome,38,Clinical Research &  > Clinica... > Clinical Research,-8.487268,2.512428
8466346,Genetic and Transcriptional Control of Spleen Development,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2013.0,319479.0,3,Genetics & Biotechnology,16,Genetics & Biotechnology > Biodefense,64,Genetics & Neuroscie > Genetic... > Genetics,-4.3015895,6.5249233
8156976,"Role of LAIR-1 (CD305), FcmuR and CD300 Receptors in Regulating Inflammation",NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2010.0,570537.0,3,Genetics & Biotechnology,17,Genetics & Biotechnology > Digestive Diseases,68,Genetics & Neuroscie > Genetic... > Genetics,-3.8110423,6.6059256
9815153,Development of Modular CRISPR Genome Editing Technologies and Tools,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,2019.0,455715.0,1,Clinical Trials & Prevention,4,Clinical Trials & Prevention > Brain Disorders,15,Clinical Research &  > Clinica... > Clinical Research,-12.158035,4.551014
7266902,Behavioral Mechanisms of CNS Melanocortin Action,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2007.0,208858.0,5,Neuroscience & Behavior,30,Neuroscience & Behavior > Serious Mental Illness,115,Neurosciences & Beha > Clinica... > Behavioral and Social Science,-5.7261405,2.029236
10837696,MECHANISMS OF CHROMATIN STRUCTURE AND TRANSCRIPTION REGULATION BY THE NUCLEAR PORE COMPLEX,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2024.0,429546.0,3,Genetics & Biotechnology,17,Genetics & Biotechnology > Digestive Diseases,66,Genetics & Neuroscie > Genetic... > Genetics,-4.18134,6.8748903
7669777,Mental Health Assessment and Dynamic Referral for Oncology (MHADRO),NATIONAL INSTITUTE OF MENTAL HEALTH,2009.0,471692.0,2,Behavioral & Social Science,9,Behavioral & Social Science > Substance Abuse,35,Clinical Research &  > Clinica... > Clinical Research,-8.540252,0.7199632
9775251,UVA molecular electron microscopy core for the Mid-Atlantic region,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,2019.0,323000.0,10,Bioengineering & Technology,55,Bioengineering & Technology > Networking and Information Techn...,208,Bioengineering & Bio > Genetic... > Biotechnology,-10.522122,4.437855
6999609,The Role of Tie2 and the Angiopoietins in EPC Biology,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2005.0,52928.0,9,Cancer Biology & Oncology,50,Cancer Biology & Oncology > Substance Abuse,190,Genetics & Neuroscie > Neurosc... > Neurosciences,-6.1630406,6.897763
