APPLICATION_ID,CORE_PROJECT_NUM,topic,topic_label,IC_NAME,FISCAL_YEAR
2745555,R01HD026339,26,Genetics | Biotechnology | Neurosciences,HD,2000
8895404,K99HL124323,18,Bioengineering | Clinical Research | Neurosciences,HL,2015
8895419,R34MH104714,42,Clinical Research | Behavioral and Social Science | Prevention,MH,2015
8895506,R01CA184165,9,Genetics | Biotechnology | Cancer,CA,2015
8895659,R01DC005259,61,Genetics | Cancer | Rare Diseases,DC,2015
8895758,U18FD004256,30,Prevention | Clinical Research | Cancer,FD,2015
8895782,R44HD072668,86,Bioengineering | Clinical Research | Cancer,HD,2015
8895785,R21HL121861,5,Clinical Research | Behavioral and Social Science | Prevention,HL,2015
8895841,R01AR062012,6,Genetics | Cancer | Neurosciences,AR,2015
8895843,K01AR064765,46,Clinical Research | Prevention | Neurosciences,AR,2015
8895868,UM1CA186107,32,Clinical Research | Prevention | Cancer,CA,2015
8895895,R01DA033080,25,Clinical Research | Behavioral and Social Science | Neurosciences,DA,2015
8895963,R01GM040118,26,Genetics | Biotechnology | Neurosciences,GM,2015
8896010,R01HD075492,86,Bioengineering | Clinical Research | Cancer,HD,2015
8896341,T03OH008613,3,Clinical Research | Neurosciences | Behavioral and Social Science,OH,2015
8896427,P50AR060804,47,Clinical Research | Genetics | Biotechnology,AR,2015
8896511,U01CA154282,95,Clinical Research | Behavioral and Social Science | Prevention,CA,2015
8896818,R01GM102115,6,Genetics | Cancer | Neurosciences,GM,2015
8896830,R01HD067175,38,Clinical Research | Behavioral and Social Science | Pediatric,HD,2015
8896863,R21HL124457,18,Bioengineering | Clinical Research | Neurosciences,HL,2015
8896871,R01MH102729,91,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2015
8897156,R01DK093386,49,Genetics | Neurosciences | Cancer,DK,2015
8897213,R01AG039753,81,Genetics | Cancer | Infectious Diseases,AG,2015
8897239,R01AI090662,47,Clinical Research | Genetics | Biotechnology,AI,2015
8897278,T32CA009035,24,Clinical Research | Cancer | Neurosciences,CA,2015
8897315,,85,Clinical Research | Prevention | Behavioral and Social Science,DA,2015
8897358,R01DK088214,22,Clinical Research | Genetics | Prevention,DK,2015
8897389,R01GM098509,57,Genetics | Biotechnology | Neurosciences,GM,2015
8897399,T36GM101997,77,Clinical Research | Behavioral and Social Science | Prevention,GM,2015
8897412,R01GM107069,41,Genetics | Biotechnology | Infectious Diseases,GM,2015
8897445,T32MH019132,34,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2015
8897450,R01MH101088,50,Behavioral and Social Science | Clinical Research | Pediatric,MH,2015
8897688,R43HG008560,97,Bioengineering | Biotechnology | Cancer,HG,2015
8897889,U54OH007550,32,Clinical Research | Prevention | Cancer,OH,2015
8898042,K24DA038240,34,Clinical Research | Behavioral and Social Science | Neurosciences,DA,2015
8898166,R01HD073952,74,Clinical Research | Prevention | Behavioral and Social Science,HD,2015
8898194,R01HL115150,28,Clinical Research | Prevention | Genetics,HL,2015
8898199,F30HL118998,58,Genetics | Neurosciences | Biotechnology,HL,2015
8898205,R01HL120867,41,Genetics | Biotechnology | Infectious Diseases,HL,2015
8898252,R00NS078115,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2015
8898255,K02NS081000,70,Genetics | Cancer | Biotechnology,NS,2015
8898336,R03AI112808,11,Neurosciences | Genetics | Brain Disorders,AI,2015
8898418,U01MH103392,69,Genetics | Human Genome | Biotechnology,MH,2015
8898746,R01DA031289,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DA,2015
8898774,R01DK074778,7,Genetics | Cancer | Infectious Diseases,DK,2015
8898779,F30DK091992,75,Genetics | Neurosciences | Clinical Research,DK,2015
8898795,K23EB019023,43,Neurosciences | Clinical Research | Brain Disorders,EB,2015
8898867,U01HG007601,88,Clinical Research | Prevention | Genetics,HG,2015
8899326,,47,Clinical Research | Genetics | Biotechnology,HL,2015
8899416,R01AI095587,49,Genetics | Neurosciences | Cancer,AI,2015
8899423,R01AI099000,64,Genetics | Infectious Diseases | Biotechnology,AI,2015
8899433,,46,Clinical Research | Prevention | Neurosciences,AI,2015
8899460,T32CA165998,3,Clinical Research | Neurosciences | Behavioral and Social Science,CA,2015
8899472,R01CA180070,9,Genetics | Biotechnology | Cancer,CA,2015
8899496,,8,Biotechnology | Cancer | Bioengineering,DK,2015
8899519,R01DK091584,73,Neurosciences | Brain Disorders | Behavioral and Social Science,DK,2015
8899552,R21ES024485,78,Neurosciences | Genetics | Brain Disorders,ES,2015
8899583,R25GM083730,77,Clinical Research | Behavioral and Social Science | Prevention,GM,2015
8899593,R01GM102519,89,Genetics | Infectious Diseases | Biotechnology,GM,2015
8899613,R01GM111337,52,Genetics | Neurosciences | Brain Disorders,GM,2015
8899615,R01GM111514,69,Genetics | Human Genome | Biotechnology,GM,2015
8899618,T32HD007163,24,Clinical Research | Cancer | Neurosciences,HD,2015
8899649,R01NS080967,57,Genetics | Biotechnology | Neurosciences,NS,2015
8899833,R01AG029479,71,Biotechnology | Infectious Diseases | Prevention,AG,2015
8900123,R01DE023049,99,Genetics | Neurosciences | Cancer,DE,2015
8900134,F32NS089198,65,Genetics | Biotechnology | Neurosciences,NS,2015
8900156,R01AI083754,14,Clinical Research | Prevention | Clinical Trials,AI,2015
8900167,K08AI108801,34,Clinical Research | Behavioral and Social Science | Neurosciences,AI,2015
8900190,,32,Clinical Research | Prevention | Cancer,CA,2015
8900210,R01CA125255,6,Genetics | Cancer | Neurosciences,CA,2015
8900242,K07CA175063,66,Clinical Research | Behavioral and Social Science | Health Services,CA,2015
8900315,R01GM104510,58,Genetics | Neurosciences | Biotechnology,GM,2015
8900323,K23HD077042,77,Clinical Research | Behavioral and Social Science | Prevention,HD,2015
8900347,R01NS026363,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2015
8900381,TL1TR000096,85,Clinical Research | Prevention | Behavioral and Social Science,TR,2015
8900385,D43TW009077,19,Clinical Research | Prevention | Behavioral and Social Science,TW,2015
8900515,R21AI111086,84,Genetics | Infectious Diseases | Cancer,AI,2015
8900882,R43AI106112,71,Biotechnology | Infectious Diseases | Prevention,AI,2015
8901088,UG1CA189817,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2015
8901113,UG1CA189973,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,CA,2015
8901151,R01DK098045,27,Neurosciences | Genetics | Clinical Research,DK,2015
8901157,K08DK100543,70,Genetics | Cancer | Biotechnology,DK,2015
8901183,R01GM053640,29,Genetics | Infectious Diseases | Bioengineering,GM,2015
8901186,R01GM062342,89,Genetics | Infectious Diseases | Biotechnology,GM,2015
8901198,R01GM095882,51,Genetics | Biotechnology | Human Genome,GM,2015
8901256,R37HD081168,92,Neurosciences | Behavioral and Social Science | Brain Disorders,HD,2015
8901314,R01NS038690,79,Genetics | Biotechnology | Neurosciences,NS,2015
8901433,R01CA190391,42,Clinical Research | Behavioral and Social Science | Prevention,CA,2015
8901442,R42EY021943,87,Genetics | Neurosciences | Biotechnology,EY,2015
8901714,R01AA012277,23,Behavioral and Social Science | Neurosciences | Clinical Research,AA,2015
8901764,U01CA179724,22,Clinical Research | Genetics | Prevention,CA,2015
8901860,R01AA022456,91,Clinical Research | Behavioral and Social Science | Neurosciences,AA,2015
8902052,R01CA164448,69,Genetics | Human Genome | Biotechnology,CA,2015
8902077,R21CA187345,1,Biotechnology | Cancer | Infectious Diseases,CA,2015
8902244,U54HG007010,69,Genetics | Human Genome | Biotechnology,HG,2015
8902245,R01HL087216,29,Genetics | Infectious Diseases | Bioengineering,HL,2015
8902628,R43DC014611,18,Bioengineering | Clinical Research | Neurosciences,DC,2015
8902703,R21AG048675,13,Clinical Research | Behavioral and Social Science | Prevention,AG,2015
8902741,K05AA016928,34,Clinical Research | Behavioral and Social Science | Neurosciences,AA,2015
8902778,R49CE002092,21,Clinical Research | Prevention | Pediatric,CE,2015
8902782,R49CE002106,63,Clinical Research | Behavioral and Social Science | Prevention,CE,2015
8903017,R44GM106733,97,Bioengineering | Biotechnology | Cancer,GM,2015
8903447,R21HS023980,90,Clinical Research | Behavioral and Social Science | Prevention,HS,2015
8903592,F32GM114905,65,Genetics | Biotechnology | Neurosciences,GM,2015
8903695,R44EY025095,86,Bioengineering | Clinical Research | Cancer,EY,2015
8903700,K05DA031246,47,Clinical Research | Genetics | Biotechnology,DA,2015
8903721,R01DK096075,53,Bioengineering | Clinical Research | Neurosciences,DK,2015
8903743,U01AA013484,23,Behavioral and Social Science | Neurosciences | Clinical Research,AA,2015
8903749,R41CA180773,87,Genetics | Neurosciences | Biotechnology,CA,2015
8903793,R01AI108715,81,Genetics | Cancer | Infectious Diseases,AI,2015
8903832,F31CA195877,7,Genetics | Cancer | Infectious Diseases,CA,2015
8904032,R01HL094505,64,Genetics | Infectious Diseases | Biotechnology,HL,2015
8904055,K23GM112526,0,Genetics | Biotechnology | Neurosciences,GM,2015
8904124,R44AR067583,1,Biotechnology | Cancer | Infectious Diseases,AR,2015
8904476,R43AI118107,71,Biotechnology | Infectious Diseases | Prevention,AI,2015
8904567,R21AA022717,36,Bioengineering | Genetics | Human Genome,AA,2015
8904616,R44AT006952,90,Clinical Research | Behavioral and Social Science | Prevention,AT,2015
8904741,P40OD010964,44,Genetics | Bioengineering | Human Genome,OD,2015
8904927,R01NS089640,10,Cancer | Genetics | Rare Diseases,NS,2015
8905047,R13GM114916,51,Genetics | Biotechnology | Human Genome,GM,2015
8905203,R43AR068172,96,Biotechnology | Bioengineering | Genetics,AR,2015
8905369,R42MH102201,86,Bioengineering | Clinical Research | Cancer,MH,2015
8905466,R41TR001275,89,Genetics | Infectious Diseases | Biotechnology,TR,2015
8905603,K23DK099250,34,Clinical Research | Behavioral and Social Science | Neurosciences,DK,2015
8905626,R44CA168127,86,Bioengineering | Clinical Research | Cancer,CA,2015
8905629,F32DK105673,83,Bioengineering | Biotechnology | Cancer,DK,2015
8905914,R44AR064620,48,Bioengineering | Biotechnology | Neurosciences,AR,2015
8906501,R01CA166499,79,Genetics | Biotechnology | Neurosciences,CA,2015
8906718,R00AG040149,7,Genetics | Cancer | Infectious Diseases,AG,2015
8906721,T32AI049928,3,Clinical Research | Neurosciences | Behavioral and Social Science,AI,2015
8906724,R44AI100753,83,Bioengineering | Biotechnology | Cancer,AI,2015
8906786,K08CA158149,10,Cancer | Genetics | Rare Diseases,CA,2015
8906824,K22CA178098,34,Clinical Research | Behavioral and Social Science | Neurosciences,CA,2015
8906829,R21CA182335,96,Biotechnology | Bioengineering | Genetics,CA,2015
8906839,R01DE022905,45,Genetics | Clinical Research | Human Genome,DE,2015
8906866,R01EY017607,9,Genetics | Biotechnology | Cancer,EY,2015
8906936,R01HL125042,16,Genetics | Neurosciences | Cancer,HL,2015
8906942,R01MH098099,23,Behavioral and Social Science | Neurosciences | Clinical Research,MH,2015
8907218,F31HL127959,87,Genetics | Neurosciences | Biotechnology,HL,2015
8907254,R13CA195982,55,Cancer | Neurosciences | Genetics,CA,2015
8907582,F31CA196041,81,Genetics | Cancer | Infectious Diseases,CA,2015
8907604,F30MH105158,52,Genetics | Neurosciences | Brain Disorders,MH,2015
8907839,P30AG015281,85,Clinical Research | Prevention | Behavioral and Social Science,AG,2015
8907987,R01DC000397,38,Clinical Research | Behavioral and Social Science | Pediatric,DC,2015
8908003,R01DK095036,49,Genetics | Neurosciences | Cancer,DK,2015
8908006,R01DK098563,70,Genetics | Cancer | Biotechnology,DK,2015
8908048,R01MH100470,2,Clinical Research | Behavioral and Social Science | Prevention,MH,2015
8908057,R01MH104386,37,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,MH,2015
8908061,R01NS077851,39,Clinical Research | Neurosciences | Prevention,NS,2015
8908605,R01EY024951,81,Genetics | Cancer | Infectious Diseases,EY,2015
8908926,R01NR012444,5,Clinical Research | Behavioral and Social Science | Prevention,NR,2015
8908999,U01AA020795,13,Clinical Research | Behavioral and Social Science | Prevention,AA,2015
8909121,R01DK088831,28,Clinical Research | Prevention | Genetics,DK,2015
8909166,,47,Clinical Research | Genetics | Biotechnology,HL,2015
8909205,,19,Clinical Research | Prevention | Behavioral and Social Science,NS,2015
8909223,R21NS087379,70,Genetics | Cancer | Biotechnology,NS,2015
8909377,F31NS092297,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2015
8909431,F31DE025197,92,Neurosciences | Behavioral and Social Science | Brain Disorders,DE,2015
8909665,F31MH105144,25,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2015
8909756,F30EB020512,97,Bioengineering | Biotechnology | Cancer,EB,2015
8910079,F30HL128012,76,Clinical Research | Prevention | Genetics,HL,2015
8910240,R01AR046249,81,Genetics | Cancer | Infectious Diseases,AR,2015
8910306,R13ES025490,63,Clinical Research | Behavioral and Social Science | Prevention,ES,2015
8910580,U01AG016976,15,Clinical Research | Clinical Trials | Prevention,AG,2015
8910634,R01HS022364,95,Clinical Research | Behavioral and Social Science | Prevention,HS,2015
8910813,R01NS090464,18,Bioengineering | Clinical Research | Neurosciences,NS,2015
8910834,R13AI112234,55,Cancer | Neurosciences | Genetics,AI,2015
8911033,R01DK104031,75,Genetics | Neurosciences | Clinical Research,DK,2015
8911097,R13HL127994,55,Cancer | Neurosciences | Genetics,HL,2015
8911252,R03AR065753,79,Genetics | Biotechnology | Neurosciences,AR,2015
8911323,R37GM048071,41,Genetics | Biotechnology | Infectious Diseases,GM,2015
8911325,R01GM066875,62,Infectious Diseases | Biotechnology | Prevention,GM,2015
8911359,U34HL123831,32,Clinical Research | Prevention | Cancer,HL,2015
8911389,R03NS090142,81,Genetics | Cancer | Infectious Diseases,NS,2015
8911481,R01EY017061,6,Genetics | Cancer | Neurosciences,EY,2015
8911529,R13EB020516,55,Cancer | Neurosciences | Genetics,EB,2015
8911537,K01DK102492,47,Clinical Research | Genetics | Biotechnology,DK,2015
8911552,R13HD084152,82,Clinical Research | Neurosciences | Cancer,HD,2015
8911677,R01CA182670,97,Bioengineering | Biotechnology | Cancer,CA,2015
8911699,F32ES024062,97,Bioengineering | Biotechnology | Cancer,ES,2015
8911772,R01AI110627,62,Infectious Diseases | Biotechnology | Prevention,AI,2015
8911824,R25DK096944,3,Clinical Research | Neurosciences | Behavioral and Social Science,DK,2015
8911877,F32NS084616,57,Genetics | Biotechnology | Neurosciences,NS,2015
8911966,R01FD005332,39,Clinical Research | Neurosciences | Prevention,FD,2015
8911980,T42OH008421,24,Clinical Research | Cancer | Neurosciences,OH,2015
8912000,F31MH105166,9,Genetics | Biotechnology | Cancer,MH,2015
8912039,F31CA196330,52,Genetics | Neurosciences | Brain Disorders,CA,2015
8912218,R01NS089324,92,Neurosciences | Behavioral and Social Science | Brain Disorders,NS,2015
8912335,U01AA020780,74,Clinical Research | Prevention | Behavioral and Social Science,AA,2015
8912396,,47,Clinical Research | Genetics | Biotechnology,CA,2015
8912459,R01DK093829,2,Clinical Research | Behavioral and Social Science | Prevention,DK,2015
8912542,R01MH101163,25,Clinical Research | Behavioral and Social Science | Neurosciences,MH,2015
8912555,R01NS086329,70,Genetics | Cancer | Biotechnology,NS,2015
8912964,R24AG044284,32,Clinical Research | Prevention | Cancer,AG,2015
8912976,R01AI108686,62,Infectious Diseases | Biotechnology | Prevention,AI,2015
8912988,K08AR064834,46,Clinical Research | Prevention | Neurosciences,AR,2015
8913106,R01DA035157,85,Clinical Research | Prevention | Behavioral and Social Science,DA,2015
8913173,R01ES015818,51,Genetics | Biotechnology | Human Genome,ES,2015
8913185,R01EY014990,4,Neurosciences | Behavioral and Social Science | Basic Behavioral and Social Science,EY,2015
8913265,R25MH083617,3,Clinical Research | Neurosciences | Behavioral and Social Science,MH,2015
8913577,U24CA196175,8,Biotechnology | Cancer | Bioengineering,CA,2015
8913877,U01AG022303,8,Biotechnology | Cancer | Bioengineering,AG,2015
8913883,R21AI116230,87,Genetics | Neurosciences | Biotechnology,AI,2015
8913896,T32CA009673,33,Clinical Research | Neurosciences | Cancer,CA,2015
8913898,U01CA154241,85,Clinical Research | Prevention | Behavioral and Social Science,CA,2015
8913949,R01DK093773,70,Genetics | Cancer | Biotechnology,DK,2015
8913963,R03DK102433,39,Clinical Research | Neurosciences | Prevention,DK,2015
8914022,R00HG006452,95,Clinical Research | Behavioral and Social Science | Prevention,HG,2015
8914057,R21NS085420,27,Neurosciences | Genetics | Clinical Research,NS,2015
8914061,R21NS087342,41,Genetics | Biotechnology | Infectious Diseases,NS,2015
8914096,R01CA196293,1,Biotechnology | Cancer | Infectious Diseases,CA,2015
8914430,U18FD004489,30,Prevention | Clinical Research | Cancer,FD,2015
8914518,R01CA130899,84,Genetics | Infectious Diseases | Cancer,CA,2015
8914544,R01CA164241,99,Genetics | Neurosciences | Cancer,CA,2015
8914552,F31CA174176,60,Cancer | Infectious Diseases | Biotechnology,CA,2015
8914561,K01DA036681,91,Clinical Research | Behavioral and Social Science | Neurosciences,DA,2015
8914593,K23DK091521,93,Clinical Research | Behavioral and Social Science | Prevention,DK,2015
8914613,UM1DK100867,31,Clinical Research | Prevention | Clinical Trials and Supportive Activities,DK,2015
